"Lüdershausen, Ort","3596923.0","5914111.0"
"Lüdersring","3558622.0","5940813.0"
"Luetkensallee","3572751.0","5938623.0"
"Lufthansa-Basis","3566074.0","5943705.0"
"Lufthansa-Basis (Haupteingang)","3566036.0","5943815.0"
"Lüggau, Ort","3638993.0","5886992.0"
"Luhdorf, Dorfeck","3579944.0","5911869.0"
"Luhdorf, Feuerwehrhaus","3579847.0","5911634.0"
"Luhdorf, Hinterm Böge","3580120.0","5912383.0"
"Lühmannstraße","3562978.0","5925538.0"
"Luhmühlen, Am Brink","3579748.0","5899199.0"
"Luhmühlen, Röndahler Weg","3580226.0","5899579.0"
"Luisen-Gymnasium","3581550.0","5929610.0"
"Luisenweg","3569388.0","5935706.0"
"Lüllau, Kohlhoff","3561228.0","5906798.0"
"Lüllau, Seevebrücke","3560988.0","5906505.0"
"Lüllau, Wiedenhof","3561805.0","5907380.0"
"Lüneburg","3594850.0","5902940.0"
"Lüneburg Freibad","3596356.0","5901972.0"
"Lüneburg, Abzweigung Ebensberg","3597572.0","5904615.0"
"Lüneburg, Ahornweg","3596069.0","5902578.0"
"Lüneburg, Albert-Schweitzer-Straße","3594274.0","5904424.0"
"Lüneburg, Alec-Moore-Straße","3592299.0","5902522.0"
"Lüneburg, Allensteiner Straße","3597731.0","5904557.0"
"Lüneburg, Am Bäckfeld","3592829.0","5899214.0"
"Lüneburg, Am Bahnhof Rettmer","3592383.0","5899504.0"
"Lüneburg, Am Bargenturm","3593435.0","5902395.0"
"Lüneburg, Am Eiskeller","3592528.0","5901366.0"
"Lüneburg, Am Elsenbruch","3593677.0","5900081.0"
"Lüneburg, Am Graalwall","3593666.0","5903020.0"
"Lüneburg, Am Graben","3594691.0","5904810.0"
"Lüneburg, Am Grasweg","3592722.0","5902476.0"
"Lüneburg, Am Kreideberg","3593740.0","5903490.0"
"Lüneburg, Am Sande","3594292.0","5902690.0"
"Lüneburg, Am Sande (Bereich A)","3594252.0","5902677.0"
"Lüneburg, Am Sande (Bereich B)","3594292.0","5902690.0"
"Lüneburg, Am Sande (Bereich C)","3594273.0","5902665.0"
"Lüneburg, Am Sande (Bereich D)","3594237.0","5902653.0"
"Lüneburg, Am Schützenplatz","3595094.0","5902805.0"
"Lüneburg, Am Schwalbenberg","3595016.0","5902505.0"
"Lüneburg, Am Springintgut","3593530.0","5903125.0"
"Lüneburg, Am Wildgehege","3592804.0","5904697.0"
"Lüneburg, Am Wischfeld","3592820.0","5898592.0"
"Lüneburg, Am Ziegeleiteich","3598301.0","5904107.0"
"Lüneburg, Anna-Vogeley-Heim","3593475.0","5900154.0"
"Lüneburg, Artlenburger Landstraße","3595276.0","5906174.0"
"Lüneburg, Auf dem Knieberg","3592790.0","5901293.0"
"Lüneburg, Auf dem Schmaarkamp","3594304.0","5904112.0"
"Lüneburg, Auf den Blöcken","3597620.0","5901669.0"
"Lüneburg, Auf der Hude","3594403.0","5903865.0"
"Lüneburg, Bachstraße","3596211.0","5902668.0"
"Lüneburg, Behördenzentrum (Ost)","3595571.0","5903070.0"
"Lüneburg, Bei der Pferdehütte","3593786.0","5905595.0"
"Lüneburg, Bei Mönchsgarten","3592879.0","5903233.0"
"Lüneburg, Bernhard-Riemann-Straße","3593952.0","5900040.0"
"Lüneburg, Bernsteinstraße","3592685.0","5905833.0"
"Lüneburg, Bessemerstraße","3594322.0","5905142.0"
"Lüneburg, Blücherstraße","3593561.0","5900784.0"
"Lüneburg, Blümchensaal","3595068.0","5902200.0"
"Lüneburg, Böcklerstraße (TÜV)","3594104.0","5905336.0"
"Lüneburg, Boizenburger Straße","3593416.0","5903752.0"
"Lüneburg, Brockwinkler Weg","3592585.0","5903687.0"
"Lüneburg, Bülows Kamp","3596606.0","5900876.0"
"Lüneburg, Bunsenstraße","3596268.0","5902913.0"
"Lüneburg, Bürgeramt","3594136.0","5903165.0"
"Lüneburg, Carl-von-Ossietzky-Straße","3593698.0","5900417.0"
"Lüneburg, Clamartpark","3594145.0","5902489.0"
"Lüneburg, Dessauer Straße","3593586.0","5904482.0"
"Lüneburg, Dörnbergstraße","3593095.0","5903050.0"
"Lüneburg, Ebelingweg","3592899.0","5904141.0"
"Lüneburg, EDEKA","3594907.0","5906423.0"
"Lüneburg, Eintracht-Sportplatz","3592650.0","5899711.0"
"Lüneburg, Eisenbahnbrücke","3594764.0","5904330.0"
"Lüneburg, Eisenwerk","3598500.0","5902911.0"
"Lüneburg, Elbinger Straße","3593672.0","5904317.0"
"Lüneburg, Elso-Klöver-Straße","3598717.0","5902460.0"
"Lüneburg, Ernst-Braune-Straße","3592771.0","5901748.0"
"Lüneburg, Finanzamt","3594313.0","5903552.0"
"Lüneburg, Flugplatz","3597303.0","5902601.0"
"Lüneburg, Friedrich-Ludwig-Jahn-Straße","3594071.0","5901269.0"
"Lüneburg, Gaußstraße","3593876.0","5899858.0"
"Lüneburg, Gebrüder-Heyn-Straße","3597974.0","5902817.0"
"Lüneburg, Gellersstraße","3595491.0","5902732.0"
"Lüneburg, GHS Kreideberg","3593358.0","5904235.0"
"Lüneburg, Ginsterweg","3593296.0","5900993.0"
"Lüneburg, Goebelstraße","3594602.0","5905012.0"
"Lüneburg, Goethestraße","3594242.0","5901283.0"
"Lüneburg, Goseburgstraße","3594704.0","5904549.0"
"Lüneburg, Graf-von-Moltke-Straße","3596193.0","5901503.0"
"Lüneburg, Gut Olm","3597130.0","5904280.0"
"Lüneburg, Häcklinger Weg","3592712.0","5899525.0"
"Lüneburg, Hagemannsweg","3593341.0","5906381.0"
"Lüneburg, Hagen (Wendeplatz)","3596966.0","5902206.0"
"Lüneburg, Hagen-Schule","3596723.0","5902304.0"
"Lüneburg, Hans-Steffens-Weg","3595852.0","5903064.0"
"Lüneburg, Hasenburg","3593168.0","5900218.0"
"Lüneburg, Hasenburger Berg","3593406.0","5901313.0"
"Lüneburg, Hasenburger Schule","3593359.0","5901032.0"
"Lüneburg, Hasenburger Weg","3592428.0","5900576.0"
"Lüneburg, Heidkamp","3593122.0","5901190.0"
"Lüneburg, Heidkoppelweg","3598082.0","5904279.0"
"Lüneburg, Heinrich-Böll-Straße","3593876.0","5900329.0"
"Lüneburg, Henningstraße","3595070.0","5903228.0"
"Lüneburg, Herderschule","3592954.0","5903558.0"
"Lüneburg, Hermann-Löns-Straße","3595878.0","5904190.0"
"Lüneburg, Hermann-Wagner-Straße","3596531.0","5900583.0"
"Lüneburg, Hessenweg (Mitte)","3592791.0","5898861.0"
"Lüneburg, Hinrich-Wilhelm-Kopf-Straße","3595799.0","5901781.0"
"Lüneburg, Hölderlinstraße","3596458.0","5904178.0"
"Lüneburg, Hopfengarten","3595398.0","5903069.0"
"Lüneburg, Ilmenaucenter","3594590.0","5904148.0"
"Lüneburg, Im Kamp","3592549.0","5899840.0"
"Lüneburg, Imkerstieg","3592717.0","5905654.0"
"Lüneburg, Jägerstraße","3592497.0","5902775.0"
"Lüneburg, Johanna-Stegen-Straße","3592676.0","5902855.0"
"Lüneburg, Jüttkenmoor","3592519.0","5902662.0"
"Lüneburg, Kanalbrücke","3599213.0","5901430.0"
"Lüneburg, Kefersteinstraße (UNI)","3594221.0","5901927.0"
"Lüneburg, Kloster Lüne","3595012.0","5904158.0"
"Lüneburg, Klosterkamp","3596663.0","5900654.0"
"Lüneburg, Klosterkamp (Nord)","3596600.0","5900867.0"
"Lüneburg, Klosterweg","3591727.0","5898615.0"
"Lüneburg, Königsberger Straße","3594064.0","5904356.0"
"Lüneburg, Konrad-Adenauer-Straße","3595678.0","5901585.0"
"Lüneburg, Konrad-Zuse-Allee","3594594.0","5903554.0"
"Lüneburg, Krähornsberg","3592550.0","5905196.0"
"Lüneburg, Kulturforum Wienebüttel","3591805.0","5904471.0"
"Lüneburg, Kurpark","3593845.0","5901625.0"
"Lüneburg, Kurt-Höbold-Straße","3598786.0","5901987.0"
"Lüneburg, Kurt-Schumacher-Straße","3595306.0","5901886.0"
"Lüneburg, Laffertstraße","3593085.0","5903510.0"
"Lüneburg, Lambertiplatz","3593694.0","5902417.0"
"Lüneburg, Landwehr","3593155.0","5906682.0"
"Lüneburg, Leuphana","3593664.0","5900709.0"
"Lüneburg, Lilienthalstraße","3597525.0","5902278.0"
"Lüneburg, Lüner Rennbahn","3594962.0","5906093.0"
"Lüneburg, Magdeburger Straße","3593424.0","5904753.0"
"Lüneburg, Markt","3594103.0","5903008.0"
"Lüneburg, Meinekenhop","3592726.0","5901492.0"
"Lüneburg, Meisterweg","3595623.0","5904054.0"
"Lüneburg, Memeler Straße","3598024.0","5904151.0"
"Lüneburg, MTV-Platz","3593879.0","5901234.0"
"Lüneburg, Munstermannskamp","3593904.0","5900943.0"
"Lüneburg, Naruto-Straße","3592483.0","5905060.0"
"Lüneburg, Neu Häcklingen","3593964.0","5898375.0"
"Lüneburg, Neue Sülze","3593800.0","5902684.0"
"Lüneburg, Oedeme Dorf","3591995.0","5900539.0"
"Lüneburg, Ortelsburger Straße","3597718.0","5904204.0"
"Lüneburg, Osterwiese","3591908.0","5898972.0"
"Lüneburg, Ostlandring","3596188.0","5902091.0"
"Lüneburg, Otto-Brenner-Straße","3598751.0","5902228.0"
"Lüneburg, Otto-Brenner-Straße (Kehre)","3599106.0","5901531.0"
"Lüneburg, Ovelgönner Weg","3593027.0","5900664.0"
"Lüneburg, Pilgerpfad","3592165.0","5898434.0"
"Lüneburg, Planckstraße","3593893.0","5899500.0"
"Lüneburg, Postamt","3593802.0","5902124.0"
"Lüneburg, Psychiatrische Klinik","3592717.0","5903386.0"
"Lüneburg, Pulverweg (Nord)","3595019.0","5903071.0"
"Lüneburg, Pulverweg (Süd)","3594937.0","5902769.0"
"Lüneburg, Pumpenstation","3591305.0","5904590.0"
"Lüneburg, Rabensteinstraße","3595255.0","5903408.0"
"Lüneburg, Rathaus","3593979.0","5902989.0"
"Lüneburg, Rehrweg","3591745.0","5900263.0"
"Lüneburg, Reichenbachplatz","3594223.0","5903265.0"
"Lüneburg, Rettmer (Mitte)","3591592.0","5898863.0"
"Lüneburg, Richard-Brauer-Straße","3596384.0","5902371.0"
"Lüneburg, Ringstraße","3592821.0","5901340.0"
"Lüneburg, Röntgenstraße","3593776.0","5899651.0"
"Lüneburg, Röntgenstraße (Kirche)","3593739.0","5899918.0"
"Lüneburg, Rosenkamp","3592187.0","5900037.0"
"Lüneburg, Rosenkamp Wendeplatz","3592301.0","5899963.0"
"Lüneburg, Rote Schleuse","3594291.0","5898417.0"
"Lüneburg, Rotes Tor","3594180.0","5902242.0"
"Lüneburg, Salzwedeler Straße","3593701.0","5904097.0"
"Lüneburg, Schäferfeld","3595445.0","5901657.0"
"Lüneburg, Scharnhorststraße (DJH)","3593371.0","5900686.0"
"Lüneburg, Scharnhorststraße (Ost)","3593928.0","5900618.0"
"Lüneburg, Schildsteinweg","3592997.0","5901895.0"
"Lüneburg, Schlachthof","3595136.0","5905464.0"
"Lüneburg, Schmiedestraße","3591997.0","5900091.0"
"Lüneburg, Schomakerstraße","3593501.0","5903357.0"
"Lüneburg, Schulzentrum Oedeme","3592597.0","5901033.0"
"Lüneburg, Schützenstraße","3595872.0","5902354.0"
"Lüneburg, Schwarzer Weg","3595360.0","5905336.0"
"Lüneburg, Soltauer Straße (Kurzentrum)","3593685.0","5901955.0"
"Lüneburg, St.-Stephanus-Platz","3595905.0","5901669.0"
"Lüneburg, Städtisches Klinikum","3593346.0","5901895.0"
"Lüneburg, Stadtkoppel","3596864.0","5902525.0"
"Lüneburg, Stadttheater","3594019.0","5902227.0"
"Lüneburg, Steinweg","3592757.0","5900652.0"
"Lüneburg, Sternkamp","3593848.0","5904834.0"
"Lüneburg, Stöteroggestraße(Nord)","3593458.0","5904529.0"
"Lüneburg, Stöteroggestraße(Süd)","3593641.0","5903536.0"
"Lüneburg, Sültenweg","3593069.0","5902253.0"
"Lüneburg, SZ Kaltenmoor","3595923.0","5901754.0"
"Lüneburg, Teilfeld","3592769.0","5906178.0"
"Lüneburg, Tennispark","3592485.0","5904006.0"
"Lüneburg, Teufelsküche","3592543.0","5901603.0"
"Lüneburg, Theodor-Haubach-Straße","3596402.0","5901235.0"
"Lüneburg, Theodor-Heuss-Straße","3595709.0","5902526.0"
"Lüneburg, Thorner Platz","3593471.0","5903987.0"
"Lüneburg, Thorner Straße (West)","3593125.0","5903880.0"
"Lüneburg, Uelzener Straße (Kurzentrum)","3593823.0","5901899.0"
"Lüneburg, Venusberg (Johanneum)","3595569.0","5902571.0"
"Lüneburg, Volgershall (Universität)","3592446.0","5902810.0"
"Lüneburg, Von-Stern-Straße","3597701.0","5902543.0"
"Lüneburg, Vor dem Neuen Tore","3593010.0","5902920.0"
"Lüneburg, Vrestorfer Weg","3595193.0","5906171.0"
"Lüneburg, Wacholderweg","3596374.0","5902437.0"
"Lüneburg, Waldfriedhof","3595512.0","5901404.0"
"Lüneburg, Wallstraße (Theater)","3594041.0","5902451.0"
"Lüneburg, Walter-Bötcher-Straße","3596697.0","5902572.0"
"Lüneburg, Wichernstraße","3593426.0","5900328.0"
"Lüneburg, Wielandstraße","3594262.0","5901558.0"
"Lüneburg, Wiesengrund","3591909.0","5898800.0"
"Lüneburg, Wilhelm-Fressel-Straße","3598613.0","5901790.0"
"Lüneburg, Wilhelm-Hänel-Weg","3593791.0","5905084.0"
"Lüneburg, Wilhelm-Leuschner-Straße","3596491.0","5901484.0"
"Lüneburg, William-Watt-Straße","3592232.0","5902233.0"
"Lüneburg, Witzendorffstraße","3592990.0","5903615.0"
"Lüneburg, Zeltberg","3593956.0","5904610.0"
"Lüneburg, Zentralfriedhof","3593474.0","5901502.0"
"Lüneburg, Ziegelkamp","3595362.0","5902676.0"
"Lürade","3561947.0","5921937.0"
"Lürader Weg","3561887.0","5921526.0"
"Luruper Chaussee (DESY)","3558947.0","5938683.0"
"Lütau, Gallbergweg","3603082.0","5923751.0"
"Lütau, Kirche","3602787.0","5923771.0"
"Lütau, Schule","3603275.0","5923999.0"
"Lütjenburg (Kirchwerder)","3577777.0","5919391.0"
"Lütjensee, Alte Dorfstraße","3590320.0","5947461.0"
"Lütjensee, Am See","3590581.0","5946416.0"
"Lütjensee, Deepenstegen","3591651.0","5945770.0"
"Lütjensee, Dornredder","3590481.0","5948030.0"
"Lütjensee, Grönwohlder Straße","3591239.0","5945582.0"
"Lütjensee, Kreuzung","3590091.0","5946799.0"
"Lütjensee, Nordstrand","3589899.0","5945714.0"
"Lütjensee, Oetjendorfer Weg","3590377.0","5948168.0"
"Lütjensee, Schule","3590149.0","5947016.0"
"Lütjensee, Strandweg","3590907.0","5945781.0"
"Lütjensee, Up de Höh","3590121.0","5947184.0"
"Lütjensee, Ziegeleiweg","3591004.0","5948766.0"
"Lütte Stegel","3581536.0","5924423.0"
"Lutterothstraße","3562839.0","5939370.0"
"Lüttmattensteed","3557621.0","5925640.0"
"Lüttwetter","3584874.0","5923345.0"
"Lutzhorn, Hinterm Holz","3550537.0","5966269.0"
"Lutzhorn, Im Dorf / Reihe","3551610.0","5966539.0"
"Lutzhorn, Kuhhagen","3550675.0","5967156.0"
"Lutzhorn, Ölfeldstraße","3550827.0","5968760.0"
"Lutzhorn, Schule","3551335.0","5966295.0"
"Lutzhorn, Überstör","3551027.0","5968085.0"
"Lutzhorn, Wendlohe","3552455.0","5965922.0"
"Madacker","3573202.0","5951204.0"
"Magellan-Terrassen","3565920.0","5935014.0"
"Maienweg","3567859.0","5943716.0"
"Maike-Harder-Weg","3572133.0","5948857.0"
"Maisredder","3571892.0","5944547.0"
"Maler- und Lackierer-Museum","3574326.0","5932769.0"
"Manilabrücke","3567711.0","5942233.0"
"Mannesallee","3565559.0","5931923.0"
"Mannhagen","3606725.0","5946913.0"
"Manshardtstraße","3574011.0","5936783.0"
"Marco-Polo-Terrassen","3565950.0","5934783.0"
"Maretstraße/Bürgerzentrum","3565360.0","5924953.0"
"Margaretenhof (Nord)","3593239.0","5981779.0"
"Margaretenhof (Süd)","3593596.0","5980984.0"
"Margit-Zinke-Straße (Nord)","3577460.0","5929176.0"
"Maria-Louisen-Straße","3566496.0","5940020.0"
"Maria-Louisen-Straße (Nord)","3566730.0","5940488.0"
"Marie-Henning-Weg","3576742.0","5928715.0"
"Marienau, Gymnasium","3615351.0","5898229.0"
"Marienau, Ort","3615471.0","5898021.0"
"Marienkäferweg","3564175.0","5921957.0"
"Marienstedt","3625391.0","5940724.0"
"Marienthal, Ort","3598205.0","5915506.0"
"Marienwohlde","3612086.0","5947795.0"
"Marienwohlde, Abzweigung","3612320.0","5947014.0"
"Marienwohlde, Bahnübergang","3612481.0","5947449.0"
"Marlowring","3561373.0","5938362.0"
"Marmstorfer Kirche","3564356.0","5923475.0"
"Marmstorfer Weg (Nord)","3564642.0","5924899.0"
"Marschbahndamm","3576807.0","5922503.0"
"Marschkamper Deich","3552736.0","5931800.0"
"Marschkamper Deich 72","3553104.0","5932411.0"
"Marxen am Berge","3583547.0","5892809.0"
"Marxen, Am Dorfteich","3567330.0","5909235.0"
"Marxen, An der Aue","3565791.0","5909009.0"
"Marxen, Moorburg Nr.48","3566823.0","5909226.0"
"Marxen, Sportplatz","3566946.0","5909220.0"
"Marxen, Tanneck","3566563.0","5909198.0"
"Marxsenweg","3557503.0","5936277.0"
"Maschen","3570921.0","5919644.0"
"Maschen, Am Alten Sportplatz","3569044.0","5917100.0"
"Maschen, BAB-Auffahrt","3569554.0","5918139.0"
"Maschen, Eichenallee","3569159.0","5918248.0"
"Maschen, Elsternweg","3569570.0","5916830.0"
"Maschen, Erikaweg","3569264.0","5916307.0"
"Maschen, Fachenfelder Weg","3569726.0","5916072.0"
"Maschen, Gewerbegebiet","3568273.0","5917679.0"
"Maschen, Ginsterweg","3570119.0","5916620.0"
"Maschen, Grundschule","3569457.0","5919045.0"
"Maschen, Gutenbergstraße","3569745.0","5919165.0"
"Maschen, Hamburger Straße","3569048.0","5918181.0"
"Maschen, Heidehaus","3568941.0","5916690.0"
"Maschen, Hittfelder Kirchweg","3568369.0","5917977.0"
"Maschen, Höhenkamp","3568612.0","5917039.0"
"Maschen, Im Stuck","3569128.0","5918607.0"
"Maschen, Kindergarten","3569133.0","5917814.0"
"Maschen, Kohlhöfen","3569466.0","5918496.0"
"Maschen, Milchberg","3569948.0","5919513.0"
"Maschen, Op de Bult","3568247.0","5917462.0"
"Maschen, Schöne Aussicht","3569022.0","5917895.0"
"Maschen, Seevestraße","3569320.0","5918766.0"
"Maschen, Vor den Hallonen","3569143.0","5917610.0"
"Maschener Schützenstraße","3570380.0","5918953.0"
"Mattkamp","3574770.0","5935726.0"
"Max-Brauer-Allee (Mitte)","3562982.0","5936764.0"
"Max-Eichholz-Ring","3580904.0","5931019.0"
"Max-Klinger-Straße","3575955.0","5933751.0"
"Maxstraße","3569514.0","5938221.0"
"Max-Tau-Straße","3563031.0","5940499.0"
"Maybachstraße","3569985.0","5941300.0"
"Mechow, Am Brink","3619174.0","5955475.0"
"Mechow, Bäker Straße","3618660.0","5955561.0"
"Mechtersen, Ort","3588087.0","5906168.0"
"Meckelfeld","3568520.0","5921901.0"
"Meckelfeld, Alter Kirchweg","3567271.0","5921665.0"
"Meckelfeld, Am Blöcken","3567615.0","5922277.0"
"Meckelfeld, Am Felde (Bf. Meckelfeld)","3568497.0","5921701.0"
"Meckelfeld, Am Grasweg","3567902.0","5921000.0"
"Meckelfeld, An den Höfen","3568147.0","5921664.0"
"Meckelfeld, Buchenhain","3566884.0","5921700.0"
"Meckelfeld, Grund-/Hauptschule","3567865.0","5921823.0"
"Meckelfeld, Helbach-Haus","3567566.0","5921621.0"
"Meckelfeld, Hillenklint","3567751.0","5922057.0"
"Meckelfeld, Lerchenweg","3568009.0","5920994.0"
"Meckelfeld, Lönsring","3568305.0","5921283.0"
"Meckelfeld, Mattenmoorstraße","3568268.0","5921545.0"
"Meckelfeld, Roggenkamp","3568275.0","5920808.0"
"Meckelfeld, Rönneburger Straße","3567940.0","5921633.0"
"Meckelfeld, Schulzentrum","3568212.0","5920472.0"
"Meckelfeld, Tannenkamp","3568128.0","5921501.0"
"Meckelfeld, Waldquelle","3566400.0","5921821.0"
"Mecklenburger Straße","3576800.0","5942045.0"
"Meddewade, Alte Dorfstraße","3594855.0","5965093.0"
"Meddewade, Freestot","3594906.0","5964651.0"
"Meddewade, Schlossweg","3594978.0","5965328.0"
"Meddewade, Wikingerweg","3594830.0","5965437.0"
"Meeschensee","3564702.0","5958537.0"
"Mehrenskamp","3574481.0","5934213.0"
"Mehringweg","3563849.0","5925448.0"
"Meiendorfer Weg","3576532.0","5945876.0"
"Meilsdorf, Fleischgaffel","3584533.0","5944406.0"
"Meilsdorf, Gutsstraße","3584075.0","5944968.0"
"Meilsdorf, Kampsredder","3583583.0","5944993.0"
"Meilsdorfer Damm","3584906.0","5943340.0"
"Meilsen, Abzweig Buchholz","3555430.0","5911315.0"
"Melau, Melau 43","3533867.0","5942559.0"
"Melau, Wöhrden","3533653.0","5942470.0"
"Melbeck, Am Diemel","3593726.0","5895169.0"
"Melbeck, Am Rischpool","3592288.0","5895223.0"
"Melbeck, Ätzberg","3593461.0","5894868.0"
"Melbeck, Danziger Straße","3591852.0","5895209.0"
"Melbeck, Deutsch Everner Weg","3594708.0","5895842.0"
"Melbeck, Ebstorfer Straße","3593969.0","5895017.0"
"Melbeck, Grundschule","3593995.0","5895029.0"
"Melbeck, Gymnasium","3594658.0","5895166.0"
"Melbeck, Hohe Luft","3594980.0","5894513.0"
"Melbeck, Ortsmitte","3594298.0","5895132.0"
"Meldorf","3505331.0","5995309.0"
"Melkof, Dorf","3634716.0","5916440.0"
"Mellande","3573208.0","5946162.0"
"Mellingburgredder","3573172.0","5949175.0"
"Mendelstraße","3578812.0","5931756.0"
"Mensingstraße","3566318.0","5923915.0"
"Mergenthalerweg","3559391.0","5942794.0"
"Meriandamm","3573671.0","5936107.0"
"Merkenstraße","3574686.0","5934713.0"
"Meßberg","3566408.0","5935584.0"
"Messegelände (Kirchentag)","3564718.0","5937057.0"
"Messehallen","3564806.0","5936707.0"
"Mesterbrooksweg","3572906.0","5953221.0"
"Methfesselstraße","3562730.0","5939071.0"
"Metzendorf","3563593.0","5919542.0"
"Metzingen, Ortsmitte","3631319.0","5890546.0"
"Meudelfitz, Abzweig Meudelfitz","3633289.0","5894037.0"
"Michaeliskirche","3564869.0","5935763.0"
"Mielsdorf, Alte Ziegelei","3588805.0","5976466.0"
"Mielsdorf, Dorfstraße","3589162.0","5976663.0"
"Mielsdorf, Himp-Hamp","3587964.0","5977171.0"
"Mienenbüttel, Bundesstraße","3553549.0","5916468.0"
"Mienenbüttel, Oldendorfer Straße","3553401.0","5916343.0"
"Minsbekweg","3571274.0","5947725.0"
"Mittelallee","3569927.0","5943884.0"
"Mittelnkirchen, Dollerner Straße","3540699.0","5934920.0"
"Mittelnkirchen, Hogendiekbrücke","3540665.0","5937329.0"
"Mittelnkirchen, Hohenfelde 25","3540392.0","5936513.0"
"Mittelnkirchen, Hohenfelde 73","3540534.0","5935588.0"
"Mittelnkirchen, Muddweg","3541448.0","5934426.0"
"Mittelsdorf, Hauptstraße 4","3524456.0","5940647.0"
"Mittelsdorf, Heidberg","3525401.0","5941281.0"
"Mittelsdorf, Himmelpfortener Weg","3524341.0","5941386.0"
"Mittelsdorf, Mühlenweg","3525456.0","5941146.0"
"Mittelsdorf, Wendeplatz","3524357.0","5941478.0"
"Mittlerer Landweg","3575151.0","5930202.0"
"Mittlerer Landweg (Nord)","3575714.0","5930726.0"
"Mittlerer Landweg (Süd)","3574350.0","5929166.0"
"Mode Centrum","3560991.0","5945565.0"
"Mohnhof","3580699.0","5928964.0"
"Möhnsen, Am Löschteich","3597369.0","5937500.0"
"Möhnsen, Kätnerkamp","3597313.0","5936365.0"
"Möhnsen, Steinkamp","3596404.0","5937180.0"
"Moisburg, Bergfeld","3546364.0","5919888.0"
"Moisburg, Buxtehuder Straße","3546416.0","5920467.0"
"Moisburg, Dorfstraße","3546622.0","5919529.0"
"Moisburg, Friedhof","3547031.0","5919635.0"
"Moisburg, Grundschule","3546512.0","5919781.0"
"Moisburg, Kreuzung","3546409.0","5919552.0"
"Moisburg, Rahmstorfer Straße","3546146.0","5919204.0"
"Moisburg, Ruhmannshof","3548488.0","5919534.0"
"Moisburg, Schützenplatz","3546355.0","5918977.0"
"Moisburg, Twiete","3546900.0","5919433.0"
"Mojenhörn, Kirchenstieg","3540729.0","5938438.0"
"Mollhagen, Eichede-Horst","3590924.0","5955673.0"
"Mollhagen, Fasanenweg","3591167.0","5954049.0"
"Mollhagen, Poststraße","3591455.0","5953668.0"
"Mollhagen, Schule","3591649.0","5953600.0"
"Mollhagen, Sprenger Weg","3591464.0","5953303.0"
"Mölln","3611434.0","5944990.0"
"Mölln, Alte Zirkuskoppel","3611851.0","5946205.0"
"Mölln, Augustinum","3613163.0","5945966.0"
"Mölln, Berliner Straße","3612042.0","5943882.0"
"Mölln, Bismarckstraße","3611750.0","5944533.0"
"Mölln, Brauerstraße","3611640.0","5944828.0"
"Mölln, Bürgermeister-Oetken-Straße","3611276.0","5942967.0"
"Mölln, Danziger Straße","3612603.0","5941366.0"
"Mölln, Delvenauweg","3611123.0","5943729.0"
"Mölln, Doktorhof","3611401.0","5946225.0"
"Mölln, Don Bosco-Haus","3613495.0","5945854.0"
"Mölln, Friedenstraße","3611912.0","5944172.0"
"Mölln, Grambeker Weg","3611222.0","5944200.0"
"Mölln, Grundschule Tanneck","3612101.0","5942864.0"
"Mölln, Gudower Weg","3612059.0","5944588.0"
"Mölln, Hansestraße","3611030.0","5943342.0"
"Mölln, Hasengrund","3612333.0","5944075.0"
"Mölln, Hauptstraße","3611942.0","5945569.0"
"Mölln, Hempschört","3611308.0","5944571.0"
"Mölln, Iltisstieg","3612540.0","5943694.0"
"Mölln, Immenstelle","3611936.0","5943851.0"
"Mölln, Kalandsbrede","3612567.0","5942221.0"
"Mölln, Kolberger Straße","3612268.0","5942432.0"
"Mölln, Königsberger Straße","3612410.0","5941751.0"
"Mölln, Landwirtschaftsschule","3612598.0","5945991.0"
"Mölln, Lankauer Weg","3611972.0","5946181.0"
"Mölln, Martin-Behaim-Straße","3612154.0","5943632.0"
"Mölln, Massower Straße","3611500.0","5943201.0"
"Mölln, Memeler Straße","3612047.0","5941837.0"
"Mölln, Papenkamp","3612335.0","5943215.0"
"Mölln, Paul-Gerhardt-Straße","3611580.0","5943630.0"
"Mölln, Posener Straße","3612793.0","5941828.0"
"Mölln, Röntgenweg","3611096.0","5942886.0"
"Mölln, Schulberg","3611456.0","5944154.0"
"Mölln, Stadthaus","3611679.0","5945083.0"
"Mölln, Stecknitzweg","3611277.0","5946073.0"
"Mölln, Stolper Straße","3612354.0","5942623.0"
"Mölln, Waidmannsplatz","3611769.0","5944500.0"
"Mölln, Waldhofkehre","3613747.0","5945748.0"
"Mölln, Waldstadt","3612239.0","5941250.0"
"Mölln, Wassertor","3612046.0","5945892.0"
"Mölln, Zillestraße","3611572.0","5944009.0"
"Mölln, ZOB","3611611.0","5945360.0"
"Moltrechtweg","3566735.0","5943243.0"
"Mönckebergstraße","3566488.0","5935993.0"
"Mönkenbrook, Heideweg","3584381.0","5959325.0"
"Mönkenbrook, Hüls","3583885.0","5958340.0"
"Mönkhagen, Abzw. Krumbeck","3601609.0","5976311.0"
"Mönkhagen, An der Bundesstraße","3602702.0","5975612.0"
"Mönkhagen, Neuhof","3600934.0","5976756.0"
"Mönkhagen, Siedlung I","3603428.0","5975389.0"
"Mönkhagen, Siedlung II","3603752.0","5975365.0"
"Mönkloh","3551841.0","5973490.0"
"Moorbekhalle (Schulzentrum Nord)","3565546.0","5954424.0"
"Moorburger Alter Deich","3559215.0","5930089.0"
